date,admin1,market,latitude,longitude,yam,gari_yellow,gari_white,rice_local,maize_white,maize_yellow,cpi,fuel_price,temperature,rainfall
8/1/2017,Borno,Maiduguri,11.83,13.15,274,218,180.25,300.8,159,158.75,214.23,51.7,24.8,3.57
9/1/2017,Borno,Maiduguri,11.83,13.15,201.2,205,164,302.75,160,158.75,214.23,56.15,25.32,5.23
10/1/2017,Borno,Maiduguri,11.83,13.15,201.2,190,144,302.75,160,102.5,214.23,57.51,26.33,4.3
11/1/2017,Borno,Maiduguri,11.83,13.15,201.2,190,134.4,236.8,102,102,214.23,62.71,26.85,1.89
12/1/2017,Borno,Maiduguri,11.83,13.15,150.8,152,121,236.8,102,100,214.23,64.37,26.64,1.73
1/1/2018,Borno,Maiduguri,11.83,13.15,150.8,152,121,243.7,103,100,240.14,69.08,25.9,0
2/1/2018,Borno,Maiduguri,11.83,13.15,286.44,140,101.5,243.7,102.5,102.5,240.14,65.32,27.43,1.63
3/1/2018,Borno,Maiduguri,11.83,13.15,181.6,130,100,236.2,102.5,102.5,240.14,66.02,27.47,1.4
4/1/2018,Borno,Maiduguri,11.83,13.15,200,120,93,236.2,110,110,240.14,72.11,27.43,1.53
5/1/2018,Borno,Maiduguri,11.83,13.15,200,137.6,93,277.4,110,110,240.14,76.98,26.9,6.12
6/1/2018,Borno,Maiduguri,11.83,13.15,200,137.6,93,277.4,120,110,240.14,74.4,26.25,6.44
7/1/2018,Borno,Maiduguri,11.83,13.15,200,139,93,270,120,110,240.14,74.25,25.39,7.42
8/1/2018,Borno,Maiduguri,11.83,13.15,200,121.6,88,272.6,120,108,240.14,72.53,25.11,5.18
9/1/2018,Borno,Maiduguri,11.83,13.15,200,121.6,80,273.5,120,110,240.14,78.89,25.69,9.09
10/1/2018,Borno,Maiduguri,11.83,13.15,171.6,111,80,260.4,110,110,240.14,81.03,26.42,6.72
11/1/2018,Borno,Maiduguri,11.83,13.15,171.6,111,80,254.5,102,94.25,240.14,64.75,27.26,3.6
12/1/2018,Borno,Maiduguri,11.83,13.15,154.8,111,72.5,249,97.12,94.25,240.14,57.36,26.78,0.33
1/1/2019,Borno,Maiduguri,11.83,13.15,154.8,111,72.5,249,86,94.25,267.51,59.41,27.29,1.8
2/1/2019,Borno,Maiduguri,11.83,13.15,154.8,100,70,254.07,92.62,90.15,267.51,63.96,27.67,2.85
3/1/2019,Borno,Maiduguri,11.83,13.15,184,100,72.5,269.28,96.88,85,267.51,66.14,27.89,1.9
4/1/2019,Borno,Maiduguri,11.83,13.15,195.6,107.5,139.5,294.44,94.38,85,267.51,71.23,28.09,3.12
7/1/2019,Borno,Maiduguri,11.83,13.15,195.6,107.5,83,294.44,94.38,85,267.51,63.92,25.44,6.21
8/1/2019,Borno,Maiduguri,11.83,13.15,195.6,173.48,80,279.3,85,92.5,267.51,59.04,25.41,2.5
9/1/2019,Borno,Maiduguri,11.83,13.15,195.6,173.48,199,279.3,96.25,110,267.51,62.83,25.71,8.94
10/1/2019,Borno,Maiduguri,11.83,13.15,176.4,173.48,199,280,96.25,95,267.51,59.71,25.87,14
11/1/2019,Borno,Maiduguri,11.83,13.15,176.4,113.75,199,271,96.25,96.25,267.51,63.21,27.26,2.78
12/1/2019,Borno,Maiduguri,11.83,13.15,169.2,111.25,81.25,268.5,83.75,83.75,267.51,67.22,27.04,2.12
1/1/2020,Borno,Maiduguri,11.83,13.15,176.4,177.19,143.25,262.59,83.75,100,302.94,63.65,25.81,0.04
2/1/2020,Borno,Maiduguri,11.83,13.15,176.4,121.25,145.75,267.92,100,100,302.94,55.66,27.25,0.02
3/1/2020,Borno,Maiduguri,11.83,13.15,176.4,284.36,284.76,303.76,94.25,103.12,302.94,32.01,27.78,2.98
4/1/2020,Borno,Maiduguri,11.83,13.15,216.71,297,122.67,335.8,109.83,109.83,302.94,18.38,27.6,3.55
5/1/2020,Borno,Maiduguri,11.83,13.15,235.2,180,298.51,335.8,116.77,116.77,302.94,29.38,27.38,5.87
6/1/2020,Borno,Maiduguri,11.83,13.15,238.26,284.58,220.76,371.7,176.52,176.52,302.94,40.27,26.32,10.46
7/1/2020,Borno,Maiduguri,11.83,13.15,264.72,312.48,306.53,425.45,165.97,176.52,302.94,43.24,24.96,8.83
8/1/2020,Borno,Maiduguri,11.83,13.15,264.72,322.95,348.26,447.84,181.29,200.17,302.94,44.74,24.42,0.37
9/1/2020,Borno,Maiduguri,11.83,13.15,201.92,323.27,177.83,470.11,196.75,196.75,302.94,40.91,25.32,10.6
10/1/2020,Borno,Maiduguri,11.83,13.15,164.16,220,263.65,375.34,176.77,176.77,302.94,40.19,26.09,3.36
11/1/2020,Borno,Maiduguri,11.83,13.15,147.2,427.25,261.63,375.34,174.43,161.63,302.94,42.69,27.08,2.68
12/1/2020,Borno,Maiduguri,11.83,13.15,147.2,323.31,348.26,375.34,159.2,159.2,302.94,49.99,27.02,0.85
1/1/2021,Borno,Maiduguri,11.83,13.15,186.79,426.6,260.26,375.34,187.1,159.2,354.3,54.77,27.04,0.45
2/1/2021,Borno,Maiduguri,11.83,13.15,222.4,232.5,360.7,320,202.5,202.5,354.3,62.28,27.65,0.55
3/1/2021,Borno,Maiduguri,11.83,13.15,259.2,361.96,205.62,392.52,189.38,204.69,354.3,65.41,27.5,2.65
4/1/2021,Borno,Maiduguri,11.83,13.15,259.2,359.93,296.03,397.32,192,192,354.3,64.81,27.75,4.05
5/1/2021,Borno,Maiduguri,11.83,13.15,259.2,260,380.95,375.45,193.87,210.54,354.3,68.53,27.42,2.78
6/1/2021,Borno,Maiduguri,11.83,13.15,259.2,506.07,320.3,419.38,218.6,210.54,354.3,73.16,26.56,6.56
7/1/2021,Borno,Maiduguri,11.83,13.15,259.2,506.07,320.3,411.16,242.15,223.23,354.3,75.17,25.57,8.02
8/1/2021,Borno,Maiduguri,11.83,13.15,426.64,363.14,365.65,398.3,267.55,265.15,354.3,70.75,25.53,8.78
9/1/2021,Borno,Maiduguri,11.83,13.15,402.28,356.92,220,400.81,276.14,255.8,354.3,74.49,25.76,9.2
10/1/2021,Borno,Maiduguri,11.83,13.15,402.28,439.24,296.57,400.81,207.14,245.81,354.3,83.54,26.49,6.21
11/1/2021,Borno,Maiduguri,11.83,13.15,267.2,240,278.07,355.83,207.14,163.75,354.3,81.05,27.02,6.92
12/1/2021,Borno,Maiduguri,11.83,13.15,267.2,323.19,278.07,355.83,226.22,224.15,354.3,74.17,27.03,0.04
1/1/2022,Borno,Maiduguri,11.83,13.15,339.2,342.39,276.82,430,247.13,249.48,421.07,86.51,26.07,0.97
2/1/2022,Borno,Maiduguri,11.83,13.15,339.2,342.39,363.64,383.33,247.13,249.48,421.07,97.13,27.29,0.24
3/1/2022,Borno,Maiduguri,11.83,13.15,357.08,254.52,378.3,453.55,249.62,222.26,421.07,117.25,27.92,1.6
4/1/2022,Borno,Maiduguri,11.83,13.15,357.08,342.39,276.82,514.19,200.13,209.47,421.07,104.58,27.28,6.46
5/1/2022,Borno,Maiduguri,11.83,13.15,357.08,434.78,198.06,435.51,199.81,209.47,421.07,113.34,27.2,3.6
6/1/2022,Borno,Maiduguri,11.83,13.15,357.08,274.33,302.54,435.51,274.26,241.65,421.07,122.71,26.14,11.21
7/1/2022,Borno,Maiduguri,11.83,13.15,473.44,482.47,394.37,502.79,243.14,245.45,421.07,111.93,25.33,6.53
8/1/2022,Borno,Maiduguri,11.83,13.15,473.44,460.14,207.29,541.74,233.2,263.78,421.07,100.45,24.64,4.46
9/1/2022,Borno,Maiduguri,11.83,13.15,453.49,338.05,356.37,486.47,259.48,206.5,421.07,89.76,25.28,9.53
10/1/2022,Borno,Maiduguri,11.83,13.15,438.68,384.62,254.19,448.16,234.97,211.37,421.07,93.33,26.25,6.27
11/1/2022,Borno,Maiduguri,11.83,13.15,438.68,311.31,190,549.93,202,199.67,421.07,91.42,26.93,1.48
12/1/2022,Borno,Maiduguri,11.83,13.15,216.06,384.62,320,549.93,235.65,211.29,421.07,80.92,26.09,1.41
1/1/2023,Borno,Maiduguri,11.83,13.15,392.4,312.31,255,528.7,210,230,524.91,82.5,26.36,0.18
6/1/2023,Adamawa,Michika,10.57,13.53,560,309.28,280.48,629.63,195.55,198.94,524.91,74.84,26.41,10.62
7/1/2023,Adamawa,Michika,10.57,13.53,556.13,183.67,150,677.42,116.3,119,524.91,80.11,26.04,7.86
8/1/2023,Adamawa,Michika,10.57,13.53,556.13,183.67,150,840.74,116.3,119,524.91,86.15,25.72,4.35
9/1/2023,Adamawa,Michika,10.57,13.53,568.89,309.28,280.48,840.74,195.55,198.94,524.91,93.72,26.09,9.5
10/1/2023,Adamawa,Michika,10.57,13.53,536.13,309.28,280.48,641.58,195.55,198.94,524.91,90.6,26.81,7.08
11/1/2023,Adamawa,Michika,10.57,13.53,488.7,183.67,150,632.04,116.3,119,524.91,82.94,27.22,3.86
12/1/2023,Adamawa,Michika,10.57,13.53,488.7,183.67,150,748.46,116.3,119,524.91,77.63,27.07,0.12
6/1/2016,Borno,Monday,11.83,13.15,139.6,123,109.2,300,98.6,108.2,183.88,48.25,26.04,6.07
7/1/2016,Borno,Monday,11.83,13.15,139.6,132,119.68,300,111.75,119,183.88,44.95,25.33,4.15
8/1/2016,Borno,Monday,11.83,13.15,102.8,132,134.2,339.26,146.08,144.48,183.88,45.84,25.14,3.72
9/1/2016,Borno,Monday,11.83,13.15,102.8,130.24,130,309.26,136,125.15,183.88,46.57,25.49,12.87
10/1/2016,Borno,Monday,11.83,13.15,73.6,142.88,138,309.26,113,116.98,183.88,49.52,26.48,8.92
11/1/2016,Borno,Monday,11.83,13.15,125.2,141.6,145.68,285.56,116.3,124.32,183.88,44.73,27.47,1.52
12/1/2016,Borno,Monday,11.83,13.15,128.8,141.5,141,300,120.72,126.35,183.88,53.31,27.18,0.23
1/1/2017,Borno,Monday,11.83,13.15,132.4,150,137.5,314.44,139,139.8,214.23,54.58,26.89,0.12
3/1/2017,Borno,Monday,11.83,13.15,110.4,187.2,183.5,321.48,137.5,147,214.23,51.59,27.79,2.45
4/1/2017,Borno,Monday,11.83,13.15,117.6,205,183.5,332.22,150.5,150,214.23,52.31,27.87,2.88
5/1/2017,Borno,Monday,11.83,13.15,92.4,220.6,188.75,329.26,150,150,214.23,50.33,27.5,6.26
6/1/2017,Borno,Monday,11.83,13.15,176.4,221.3,199,321.48,150.34,154.3,214.23,46.37,26.47,10.85
7/1/2017,Borno,Monday,11.83,13.15,176.4,228,212.4,328.52,149.5,158.25,214.23,48.48,25.3,7.82
10/1/2017,Borno,Monday,11.83,13.15,176.4,220,150,267.78,102.5,102.5,214.23,57.51,26.33,4.3
11/1/2017,Borno,Monday,11.83,13.15,176.4,166,149.97,267.78,96.68,105.58,214.23,62.71,26.85,1.89
1/1/2018,Borno,Monday,11.83,13.15,117.6,230.16,137.73,214.44,102.13,99.63,240.14,69.08,25.9,0
2/1/2018,Borno,Monday,11.83,13.15,117.6,167.21,146.12,267.78,100.1,100.42,240.14,65.32,27.43,1.63
3/1/2018,Borno,Monday,11.83,13.15,147.2,153.5,133.44,267.78,100,100.8,240.14,66.02,27.47,1.4
4/1/2018,Borno,Monday,11.83,13.15,235.2,158.09,135.5,275.19,107.45,108.85,240.14,72.11,27.43,1.53
5/1/2018,Borno,Monday,11.83,13.15,338.4,162,133.73,303.7,108.39,110,240.14,76.98,26.9,6.12
6/1/2018,Borno,Monday,11.83,13.15,338.4,137.6,120,447.04,120,116.8,240.14,74.4,26.25,6.44
7/1/2018,Borno,Monday,11.83,13.15,352.8,160,134.05,250,103.75,110,240.14,74.25,25.39,7.42
8/1/2018,Borno,Monday,11.83,13.15,294,147.14,139.2,250,101.6,106,240.14,72.53,25.11,5.18
9/1/2018,Borno,Monday,11.83,13.15,279.6,143.61,128.65,250,100,99.25,240.14,78.89,25.69,9.09
10/1/2018,Borno,Monday,11.83,13.15,294,119.63,118.6,321.48,90,90,240.14,81.03,26.42,6.72
11/1/2018,Borno,Monday,11.83,13.15,235.2,119.63,118.6,321.48,86.4,88.4,240.14,64.75,27.26,3.6
12/1/2018,Borno,Monday,11.83,13.15,223.6,137.75,112.5,321.48,85.7,83.75,240.14,57.36,26.78,0.33
1/1/2019,Borno,Monday,11.83,13.15,223.6,137.75,134.28,297.78,80.81,86.93,267.51,59.41,27.29,1.8
2/1/2019,Borno,Monday,11.83,13.15,264.8,189.79,136.62,250,82.14,85.3,267.51,63.96,27.67,2.85
3/1/2019,Borno,Monday,11.83,13.15,294,183.67,126.01,285.56,87.15,85.3,267.51,66.14,27.89,1.9
4/1/2019,Borno,Monday,11.83,13.15,264.8,183.67,138.92,250,86.25,85,267.51,71.23,28.09,3.12
5/1/2019,Borno,Monday,11.83,13.15,294,138.81,138.2,250,86.31,84.44,267.51,71.32,27.48,6.39
6/1/2019,Borno,Monday,11.83,13.15,294,165.29,106.27,250,83.33,80,267.51,64.22,26.27,10.25
7/1/2019,Borno,Monday,11.83,13.15,294,117.55,100,250,77.99,80.2,267.51,63.92,25.44,6.21
8/1/2019,Borno,Monday,11.83,13.15,294,173.48,105.93,250,77.11,79.96,267.51,59.04,25.41,2.5
10/1/2019,Borno,Monday,11.83,13.15,279.6,168.56,107.84,250,86.61,85.52,267.51,59.71,25.87,14
11/1/2019,Borno,Monday,11.83,13.15,270.8,126.52,115.5,250,89.86,90.3,267.51,63.21,27.26,2.78
12/1/2019,Borno,Monday,11.83,13.15,270.8,113.82,102.39,263.7,85.62,88.12,267.51,67.22,27.04,2.12
1/1/2020,Borno,Monday,11.83,13.15,270.8,145.85,115.1,262.22,86.07,89.61,302.94,63.65,25.81,0.04
2/1/2020,Borno,Monday,11.83,13.15,270.8,141.62,121.28,285.56,88.08,90.84,302.94,55.66,27.25,0.02
3/1/2020,Borno,Monday,11.83,13.15,270.8,183.67,174.12,285.56,98.18,99.2,302.94,32.01,27.78,2.98
5/1/2020,Borno,Monday,11.83,13.15,270.8,194.47,207.43,357.04,112.97,113.27,302.94,29.38,27.38,5.87
7/1/2020,Borno,Monday,11.83,13.15,268,183.67,224.74,369.26,165.97,164.58,302.94,43.24,24.96,8.83
8/1/2020,Borno,Monday,11.83,13.15,268,215.1,215.94,367.78,181.86,187.25,302.94,44.74,24.42,0.37
9/1/2020,Borno,Monday,11.83,13.15,262.4,243.16,200,372.22,184.99,182.38,302.94,40.91,25.32,10.6
10/1/2020,Borno,Monday,11.83,13.15,262.4,220,241.65,265.19,146.19,147.74,302.94,40.19,26.09,3.36
11/1/2020,Borno,Monday,11.83,13.15,250,229.2,232.12,390.74,138.3,138.26,302.94,42.69,27.08,2.68
12/1/2020,Borno,Monday,11.83,13.15,245.2,238.76,222.66,390.74,148.48,152.15,302.94,49.99,27.02,0.85
1/1/2021,Borno,Monday,11.83,13.15,239.6,261.15,239.05,390.74,171.74,168.6,354.3,54.77,27.04,0.45
2/1/2021,Borno,Monday,11.83,13.15,235.2,232.5,234.55,400.74,193.71,187.5,354.3,62.28,27.65,0.55
3/1/2021,Borno,Monday,11.83,13.15,235.2,284.6,285.18,428.52,191.02,191.88,354.3,65.41,27.5,2.65
4/1/2021,Borno,Monday,11.83,13.15,213.2,284.25,302.77,428.52,193.4,191.28,354.3,64.81,27.75,4.05
5/1/2021,Borno,Monday,11.83,13.15,213.2,289.17,289.72,437.78,194.66,197,354.3,68.53,27.42,2.78
6/1/2021,Borno,Monday,11.83,13.15,213.2,335.83,321.47,437.78,218.6,226.02,354.3,73.16,26.56,6.56
8/1/2021,Borno,Monday,11.83,13.15,264.8,327.1,333.86,437.78,243.78,243.92,354.3,70.75,25.53,8.78
9/1/2021,Borno,Monday,11.83,13.15,264.8,355.25,294.37,446.3,234.98,235.19,354.3,74.49,25.76,9.2
10/1/2021,Borno,Monday,11.83,13.15,264.8,299.61,296.57,446.3,196.42,191.35,354.3,83.54,26.49,6.21
11/1/2021,Borno,Monday,11.83,13.15,220.4,289.47,256.11,446.3,189.8,189.52,354.3,81.05,27.02,6.92
12/1/2021,Borno,Monday,11.83,13.15,220.4,302.38,251.46,482.22,199.84,198.6,354.3,74.17,27.03,0.04
1/1/2022,Borno,Monday,11.83,13.15,213.2,342.39,275.91,464.44,233.54,230,421.07,86.51,26.07,0.97
2/1/2022,Borno,Monday,11.83,13.15,228,280.84,282.68,446.3,234.08,228.83,421.07,97.13,27.29,0.24
3/1/2022,Borno,Monday,11.83,13.15,235.2,271.29,290,446.3,226.95,225.94,421.07,117.25,27.92,1.6
4/1/2022,Borno,Monday,11.83,13.15,235.2,316.63,270.48,477.78,221.52,226.17,421.07,104.58,27.28,6.46
5/1/2022,Borno,Monday,11.83,13.15,279.6,255.56,240.9,517.78,222.72,212.94,421.07,113.34,27.2,3.6
2/1/2023,Borno,Monday,11.83,13.15,279.6,309.28,280.48,650,195.55,198.94,524.91,82.58,27.39,0.62
3/1/2023,Borno,Monday,11.83,13.15,206,309.28,280.48,640,195.55,198.94,524.91,78.43,27.61,3.21
4/1/2023,Borno,Monday,11.83,13.15,220.4,309.28,280.48,670,195.55,198.94,524.91,84.64,27.65,6
5/1/2023,Borno,Monday,11.83,13.15,220.4,309.28,280.48,680,195.55,198.94,524.91,75.47,27.82,3.31
6/1/2023,Borno,Monday,11.83,13.15,312.4,309.28,280.48,687.59,195.55,198.94,524.91,74.84,26.41,10.62
8/1/2023,Borno,Monday,11.83,13.15,312.4,183.67,150,761.05,116.3,119,524.91,86.15,25.72,4.35
9/1/2023,Borno,Monday,11.83,13.15,600,309.28,280.48,888.89,195.55,198.94,524.91,93.72,26.09,9.5
10/1/2023,Borno,Monday,11.83,13.15,666.7,309.28,280.48,931.67,195.55,198.94,524.91,90.6,26.81,7.08
11/1/2023,Borno,Monday,11.83,13.15,666.7,183.67,150,925.93,116.3,119,524.91,82.94,27.22,3.86
1/1/2024,Borno,Monday,11.83,13.15,900,309.28,280.48,925.93,195.55,198.94,609.92,80.12,27.48,0.18
6/1/2023,Borno,Monguno,12.67,13.62,716.67,309.28,280.48,695.99,195.55,198.94,524.91,74.84,26.41,10.62
8/1/2023,Borno,Monguno,12.67,13.62,716.67,183.67,150,834.02,116.3,119,524.91,86.15,25.72,4.35
9/1/2023,Borno,Monguno,12.67,13.62,706,309.28,280.48,835.19,195.55,198.94,524.91,93.72,26.09,9.5
10/1/2023,Borno,Monguno,12.67,13.62,706,309.28,280.48,832.56,195.55,198.94,524.91,90.6,26.81,7.08
11/1/2023,Borno,Monguno,12.67,13.62,706,183.67,150,782.76,116.3,119,524.91,82.94,27.22,3.86
12/1/2023,Borno,Monguno,12.67,13.62,840,183.67,150,782.76,116.3,119,524.91,77.63,27.07,0.12
1/1/2024,Borno,Monguno,12.67,13.62,880,309.28,280.48,782.76,195.55,198.94,609.92,80.12,27.48,0.18
2/1/2015,Adamawa,Mubi,10.27,13.26,200,171,150,174.07,40,45,158.93,58.1,27.22,1.35
3/1/2015,Adamawa,Mubi,10.27,13.26,212,171,150,174.07,40,45,158.93,55.89,27.44,6.3
4/1/2015,Adamawa,Mubi,10.27,13.26,242.5,171,150,175.93,40,45,158.93,59.52,27.5,2.4
5/1/2015,Adamawa,Mubi,10.27,13.26,242.5,171,131.05,180.37,41.5,45,158.93,64.08,27.31,3.95
8/1/2015,Adamawa,Mubi,10.27,13.26,350,171,164.75,164.44,39.45,51.05,158.93,46.52,25.12,1.94
9/1/2015,Adamawa,Mubi,10.27,13.26,350,171,158.28,165.93,48.25,51.24,158.93,47.62,25.42,5.22
10/1/2015,Adamawa,Mubi,10.27,13.26,387.5,172.6,162.6,146.67,48.25,51.24,158.93,48.43,26.3,4.46
11/1/2015,Adamawa,Mubi,10.27,13.26,387.5,168.75,161.25,111.48,48.25,54.5,158.93,44.27,27.02,1.84
12/1/2015,Adamawa,Mubi,10.27,13.26,419.2,168.75,161.25,100.74,48.25,50.24,158.93,38.01,24.86,0.06
1/1/2016,Adamawa,Mubi,10.27,13.26,426,154.5,161.25,120,48.25,55,183.88,30.7,26.01,0.73
2/1/2016,Adamawa,Mubi,10.27,13.26,426,135,135,295.1,48.25,55,183.88,32.18,27.34,0.07
3/1/2016,Adamawa,Mubi,10.27,13.26,426,130,135,158.15,66.8,65,183.88,38.21,28.13,4.11
4/1/2016,Adamawa,Mubi,10.27,13.26,426,122.5,135,210,79.1,65,183.88,41.58,27.96,3.42
5/1/2016,Adamawa,Mubi,10.27,13.26,553,122.5,129,210,96.7,114,183.88,46.74,27.18,5.7
6/1/2016,Adamawa,Mubi,10.27,13.26,580,142,129,274,96.7,141.24,183.88,48.25,26.04,6.07
7/1/2016,Adamawa,Mubi,10.27,13.26,580,150,120,274,96.7,145.25,183.88,44.95,25.33,4.15
8/1/2016,Adamawa,Mubi,10.27,13.26,476,150,120,299.2,154.64,165.6,183.88,45.84,25.14,3.72
9/1/2016,Adamawa,Mubi,10.27,13.26,459,150,120,375.5,154.64,180.25,183.88,46.57,25.49,12.87
10/1/2016,Adamawa,Mubi,10.27,13.26,459,150,120,326.25,154.64,180.25,183.88,49.52,26.48,8.92
11/1/2016,Adamawa,Mubi,10.27,13.26,410.4,150,147.6,334.4,119.8,136.4,183.88,44.73,27.47,1.52
12/1/2016,Adamawa,Mubi,10.27,13.26,430,150,159.5,313.5,131.5,146.5,183.88,53.31,27.18,0.23
1/1/2017,Adamawa,Mubi,10.27,13.26,469.5,150,159.5,334.5,131.5,130,214.23,54.58,26.89,0.12
2/1/2017,Adamawa,Mubi,10.27,13.26,475,150,163.75,295.1,153.15,130,214.23,54.87,27.41,0.39
4/1/2017,Adamawa,Mubi,10.27,13.26,475,150,151.5,295.1,142.85,130,214.23,52.31,27.87,2.88
5/1/2017,Adamawa,Mubi,10.27,13.26,143.2,279,151.5,295.1,149.16,130,214.23,50.33,27.5,6.26
6/1/2017,Adamawa,Mubi,10.27,13.26,143.2,298,151.5,360,149.16,130,214.23,46.37,26.47,10.85
7/1/2017,Adamawa,Mubi,10.27,13.26,48,291.5,289.25,360,149.16,130,214.23,48.48,25.3,7.82
8/1/2017,Adamawa,Mubi,10.27,13.26,22,291.5,270,360,160,130,214.23,51.7,24.8,3.57
2/1/2018,Adamawa,Mubi,10.27,13.26,22,291.5,302.3,200.37,101.8,105.75,240.14,65.32,27.43,1.63
3/1/2018,Adamawa,Mubi,10.27,13.26,347.2,291.5,295.4,200.37,99.7,88.23,240.14,66.02,27.47,1.4
4/1/2018,Adamawa,Mubi,10.27,13.26,376.8,390.25,281.6,200.37,109.7,95.66,240.14,72.11,27.43,1.53
5/1/2018,Adamawa,Mubi,10.27,13.26,390.4,390.25,278.24,219.26,109.7,97.25,240.14,76.98,26.9,6.12
7/1/2018,Adamawa,Mubi,10.27,13.26,390.4,371,275,219.26,115.5,96.56,240.14,74.25,25.39,7.42
8/1/2018,Adamawa,Mubi,10.27,13.26,465.2,371,273.2,159.2,111.56,92.17,240.14,72.53,25.11,5.18
9/1/2018,Adamawa,Mubi,10.27,13.26,491.2,371,265.5,236.67,110.15,92.17,240.14,78.89,25.69,9.09
10/1/2018,Adamawa,Mubi,10.27,13.26,491.2,371,262.2,232.96,108.52,83.91,240.14,81.03,26.42,6.72
11/1/2018,Adamawa,Mubi,10.27,13.26,514,357.5,262.2,232.96,108.52,83.91,240.14,64.75,27.26,3.6
12/1/2018,Adamawa,Mubi,10.27,13.26,496.4,349.25,256.5,232.96,72.25,83.91,240.14,57.36,26.78,0.33
2/1/2019,Adamawa,Mubi,10.27,13.26,496.4,308,215,192.96,67.06,67.03,267.51,63.96,27.67,2.85
3/1/2019,Adamawa,Mubi,10.27,13.26,496.4,218.34,230,200.37,79.75,71.56,267.51,66.14,27.89,1.9
4/1/2019,Adamawa,Mubi,10.27,13.26,496.4,218.34,208.5,194.81,68.44,71.19,267.51,71.23,28.09,3.12
8/1/2019,Adamawa,Mubi,10.27,13.26,463.6,157.07,154.62,211.11,68.44,70.75,267.51,59.04,25.41,2.5
9/1/2019,Adamawa,Mubi,10.27,13.26,512,159.85,154.62,224.81,74.76,67.21,267.51,62.83,25.71,8.94
10/1/2019,Adamawa,Mubi,10.27,13.26,512,168.56,160,253.7,74.76,91.66,267.51,59.71,25.87,14
11/1/2019,Adamawa,Mubi,10.27,13.26,477.6,162,153.5,227.78,94.75,104,267.51,63.21,27.26,2.78
1/1/2020,Adamawa,Mubi,10.27,13.26,477.6,151.29,153.5,227.78,94.75,64.93,302.94,63.65,25.81,0.04
2/1/2020,Adamawa,Mubi,10.27,13.26,474,146.5,149.25,227.78,82.65,64.93,302.94,55.66,27.25,0.02
3/1/2020,Adamawa,Mubi,10.27,13.26,560,152.83,140,185.75,94.3,64.93,302.94,32.01,27.78,2.98
7/1/2020,Adamawa,Mubi,10.27,13.26,560,148.45,181.12,168.19,158.89,164.58,302.94,43.24,24.96,8.83
8/1/2020,Adamawa,Mubi,10.27,13.26,560,178.66,174.03,271.63,158.89,176.55,302.94,44.74,24.42,0.37
10/1/2020,Adamawa,Mubi,10.27,13.26,560,231.92,221.75,228.58,184.2,194.56,302.94,40.19,26.09,3.36
12/1/2020,Adamawa,Mubi,10.27,13.26,560,247.6,238.03,257.59,124.03,166.03,302.94,49.99,27.02,0.85
2/1/2021,Adamawa,Mubi,10.27,13.26,560,262.64,238.03,257.59,190.97,215.25,354.3,62.28,27.65,0.55
3/1/2021,Adamawa,Mubi,10.27,13.26,560,277.76,264.12,270.22,198.5,225.5,354.3,65.41,27.5,2.65
4/1/2021,Adamawa,Mubi,10.27,13.26,560,190,264.12,291.61,178.92,192.95,354.3,64.81,27.75,4.05
5/1/2021,Adamawa,Mubi,10.27,13.26,560,280.44,264.12,308.75,190.16,204.05,354.3,68.53,27.42,2.78
7/1/2021,Adamawa,Mubi,10.27,13.26,560,371.17,264.12,419.04,240.44,255.19,354.3,75.17,25.57,8.02
11/1/2021,Adamawa,Mubi,10.27,13.26,560,250.94,264.12,240.96,169.23,202,354.3,81.05,27.02,6.92
12/1/2021,Adamawa,Mubi,10.27,13.26,560,250.94,235,253.74,158.78,190.53,354.3,74.17,27.03,0.04
7/1/2022,Adamawa,Mubi,10.27,13.26,560,308.15,280.18,343.99,172.57,199.12,421.07,111.93,25.33,6.53
1/1/2023,Adamawa,Mubi,10.27,13.26,560,210,393.51,355.56,191.55,217.61,524.91,82.5,26.36,0.18
12/1/2016,Yobe,Nguru,12.87,10.45,161.2,141.5,141,244.44,120.72,126.35,183.88,53.31,27.18,0.23
2/1/2017,Yobe,Nguru,12.87,10.45,161.2,176,182.38,244.44,143.88,139.62,214.23,54.87,27.41,0.39
3/1/2017,Yobe,Nguru,12.87,10.45,145.2,187.2,183.5,285.56,137.5,147,214.23,51.59,27.79,2.45
4/1/2017,Yobe,Nguru,12.87,10.45,145.2,205,183.5,303.7,150.5,150,214.23,52.31,27.87,2.88
5/1/2017,Yobe,Nguru,12.87,10.45,193.6,220.6,188.75,303.7,150,150,214.23,50.33,27.5,6.26
6/1/2017,Yobe,Nguru,12.87,10.45,161.2,221.3,199,321.48,150.34,154.3,214.23,46.37,26.47,10.85
10/1/2017,Yobe,Nguru,12.87,10.45,161.2,220,150,482.22,102.5,102.5,214.23,57.51,26.33,4.3
12/1/2017,Yobe,Nguru,12.87,10.45,120.8,151,145,482.22,95.68,99.02,214.23,64.37,26.64,1.73
1/1/2018,Yobe,Nguru,12.87,10.45,120.8,230.16,137.73,446.3,102.13,99.63,240.14,69.08,25.9,0
4/1/2018,Yobe,Nguru,12.87,10.45,120.8,158.09,135.5,428.52,107.45,108.85,240.14,72.11,27.43,1.53
6/1/2018,Yobe,Nguru,12.87,10.45,96.8,137.6,120,250,120,116.8,240.14,74.4,26.25,6.44
7/1/2018,Yobe,Nguru,12.87,10.45,96.8,160,134.05,250,103.75,110,240.14,74.25,25.39,7.42
